layer,head,head_id,orig_lora,ablated_lora,ce_lora,source_csv_lora,orig_base,ablated_base,ce_base,source_csv_base,delta_ce,layer_bin
15,0,15-0,4.371394852797191,4.3146500786145525,0.0567447741826381,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4784173170725503,-0.0877066453297934,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.1444514195124315,14-20
12,18,12-18,4.371394852797191,4.2155783375104265,0.1558165152867641,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.378480037053426,0.012230634689331,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.1435858805974331,7-13
20,9,20-9,4.371394852797191,4.244978408018748,0.1264164447784423,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.406948486963908,-0.0162378152211508,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.1426542599995931,14-20
10,7,10-7,4.371394852797191,4.213630268971126,0.157764583826065,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3754969437917073,0.0152137279510498,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.1425508558750152,7-13
18,27,18-27,4.371394852797191,3.967090765635173,0.4043040871620182,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.1267032623291016,0.2640074094136555,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.1402966777483626,14-20
14,5,14-5,4.371394852797191,4.266654849052429,0.1047400037447614,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.417251189549764,-0.0265405178070068,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.1312805215517682,14-20
1,17,1-17,4.371394852797191,4.394994298617045,-0.0235994458198547,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.545086145401001,-0.1543754736582439,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.1307760278383891,0-6
16,27,16-27,4.371394852797191,3.963545799255371,0.4078490535418195,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.1117573579152424,0.2789533138275146,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.1288957397143049,14-20
21,9,21-9,4.371394852797191,4.22320423523585,0.1481906175613403,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3710452715555828,0.0196654001871743,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.128525217374166,21-27
27,6,27-6,4.371394852797191,4.264509936173757,0.106884916623434,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4121746222178142,-0.0214639504750571,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.128348867098491,21-27
27,17,27-17,4.371394852797191,4.320290644963582,0.0511042078336085,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4670087496439617,-0.0762980779012045,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.127402285734813,21-27
9,6,9-6,4.371394852797191,4.311557133992513,0.0598377188046779,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.457888126373291,-0.0671774546305339,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.1270151734352118,7-13
8,9,8-9,4.371394852797191,4.169398923714955,0.2019959290822353,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3140215078989663,0.0766891638437905,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.1253067652384448,7-13
26,15,26-15,4.371394852797191,4.246321340401967,0.1250735123952235,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3867487907409668,0.0039618810017902,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.1211116313934332,21-27
5,14,5-14,4.371394852797191,4.338622609774272,0.0327722430229187,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4770500659942627,-0.0863393942515056,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.1191116372744243,0-6
18,20,18-20,4.371394852797191,4.230557411909103,0.1408374408880872,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3656662305196126,0.0250444412231445,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.1157929996649426,14-20
21,7,21-7,4.371394852797191,4.278479148944219,0.0929157038529719,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.411243995030721,-0.0205333232879638,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.1134490271409357,21-27
16,3,16-3,4.371394852797191,4.408974260091782,-0.0375794072945909,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.5400147438049316,-0.1493040720621745,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.1117246647675836,14-20
24,18,24-18,4.371394852797191,4.2589378754297895,0.1124569773674011,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3896451791127522,0.0010654926300048,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.1113914847373963,21-27
21,22,21-22,4.371394852797191,4.276736199855804,0.0946586529413862,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4063628514607749,-0.0156521797180175,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.1103108326594037,21-27
5,16,5-16,4.371394852797191,4.308672328790029,0.062722524007162,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.436585823694865,-0.0458751519521078,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.1085976759592698,0-6
9,1,9-1,4.371394852797191,4.192367345094681,0.1790275077025098,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3200232982635498,0.0706873734792072,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.1083401342233026,7-13
25,21,25-21,4.371394852797191,4.268497169017792,0.1028976837793989,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3940117359161377,-0.0033010641733806,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.1061987479527794,21-27
17,12,17-12,4.371394852797191,4.273781498273213,0.0976133545239772,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3988481362660723,-0.0081374645233154,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.1057508190472926,14-20
5,11,5-11,4.371394852797191,4.21663698554039,0.1547578672568006,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3413860003153484,0.0493246714274087,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.1054331958293919,0-6
5,18,5-18,4.371394852797191,4.230610032876332,0.1407848199208583,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.352536678314209,0.0381739934285481,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.1026108264923102,0-6
2,4,2-4,4.371394852797191,4.047909418741862,0.3234854340553283,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.169603268305461,0.2211074034372964,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.1023780306180319,0-6
17,20,17-20,4.371394852797191,4.3969420393308,-0.0255471865336094,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.5162382125854492,-0.1255275408426921,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.0999803543090827,14-20
11,1,11-1,4.371394852797191,4.1176831523577375,0.2537117004394531,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.2357892195383708,0.1549214522043862,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.0987902482350669,7-13
19,24,19-24,4.371394852797191,4.201164583365123,0.1702302694320678,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.318938970565796,0.0717717011769611,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.0984585682551066,14-20
12,2,12-2,4.371394852797191,4.203694999217987,0.1676998535792035,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.320958932240804,0.0697517395019531,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.0979481140772504,7-13
22,11,22-11,4.371394852797191,4.275471568107605,0.0959232846895856,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3908502260843914,-0.0001395543416342,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0960628390312197,21-27
14,1,14-1,4.371394852797191,4.332657337188721,0.0387375156084699,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4473963578542073,-0.0566856861114501,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.09542320171992,14-20
22,8,22-8,4.371394852797191,4.270635068416596,0.1007597843805951,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.384007215499878,0.0067034562428791,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.094056328137716,21-27
26,21,26-21,4.371394852797191,4.343616763750712,0.0277780890464782,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4551866054534912,-0.0644759337107341,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0922540227572123,21-27
6,21,6-21,4.371394852797191,4.261329849561055,0.1100650032361354,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3710038661956787,0.0197068055470783,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.090358197689057,0-6
1,18,1-18,4.371394852797191,4.367639482021332,0.0037553707758588,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4743971824645996,-0.0836865107218425,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.0874418814977013,0-6
13,24,13-24,4.371394852797191,4.263002892335256,0.108391960461935,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3696444034576416,0.0210662682851154,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.0873256921768196,7-13
6,4,6-4,4.371394852797191,4.315927306811015,0.0554675459861755,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4223629633585613,-0.0316522916158041,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.0871198376019796,0-6
16,20,16-20,4.371394852797191,4.188000917434692,0.1833939353624982,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.2943729559580486,0.0963377157847085,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.0870562195777897,14-20
27,20,27-20,4.371394852797191,4.292208254337311,0.0791865984598798,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.398449182510376,-0.0077385107676188,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0869251092274986,21-27
20,14,20-14,4.371394852797191,4.2486781279246015,0.1227167248725891,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3534851868947346,0.0372254848480224,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.0854912400245667,14-20
2,5,2-5,4.371394852797191,4.169989426930745,0.2014054258664455,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.274627447128296,0.1160832246144611,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.0853222012519843,0-6
4,8,4-8,4.371394852797191,4.2650026480356855,0.1063922047615051,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3690075079600017,0.0217031637827553,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.0846890409787498,0-6
18,6,18-6,4.371394852797191,4.377692937850952,-0.0062980850537615,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4810462792714436,-0.0903356075286865,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.0840375224749249,14-20
20,16,20-16,4.371394852797191,4.295967121918996,0.0754277308781947,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3992106119791667,-0.0084999402364096,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.0839276711146043,14-20
23,12,23-12,4.371394852797191,4.303292075792949,0.0681027770042419,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4063856601715088,-0.0156749884287517,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0837777654329936,21-27
5,21,5-21,4.371394852797191,4.448125759760539,-0.0767309069633483,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.5503446261088054,-0.1596339543660483,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.0829030474026999,0-6
11,9,11-9,4.371394852797191,4.660777707894643,-0.2893828550974522,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.7629161675771077,-0.3722054958343506,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.0828226407368983,7-13
